CustomerID,Age,Gender,City,Employment_Type,Annual_Income,Credit_Score,Tenure_Months,Avg_Monthly_Balance,Balance_Change_Ratio,Mobile_App_Logins,UPI_Transactions,ATM_Withdrawals,NetBanking_Usage,Complaint_Tickets,Call_Center_Interactions,Has_Credit_Card,Has_Loan,Has_Insurance,Churn
IB039040,34,Female,Hyderabad,Business,,645.0,86,128390.0,0.0396,7.0,20.0,4.0,2.0,2.0,5.0,1,0,0,0
IB018714,41,Female,Kolkata,Salaried,648700.0,704.0,138,66230.0,0.1696,9.0,13.0,,3.0,0.0,3.0,0,1,0,0
IB049512,62,Male,Agra,Self_Employed,329900.0,703.0,133,33890.0,-0.0331,6.0,9.0,4.0,4.0,1.0,1.0,0,1,0,0
IB038591,51,Male,Bengaluru,Salaried,584000.0,638.0,134,32300.0,-0.1015,6.0,13.0,8.0,2.0,1.0,1.0,0,1,1,0
IB010516,44,Male,Pimpri-Chinchwad,Salaried,532200.0,680.0,155,34920.0,0.0974,6.0,18.0,3.0,4.0,2.0,1.0,0,0,0,0
IB007069,48,Male,Bengaluru,Retired,246700.0,655.0,166,9080.0,-0.1082,9.0,8.0,1.0,3.0,0.0,1.0,0,0,0,1
IB024549,28,Female,Indore,Salaried,1149000.0,522.0,86,,,11.0,20.0,2.0,6.0,2.0,7.0,1,1,1,0
IB039437,23,Female,Patna,Salaried,899200.0,,38,22760.0,-0.0691,19.0,14.0,3.0,8.0,2.0,4.0,1,1,0,0
IB040757,34,Female,Rajkot,Salaried,862600.0,637.0,124,24970.0,0.3401,6.0,5.0,1.0,6.0,0.0,1.0,0,0,0,0
IB017872,56,Female,Bengaluru,Salaried,553100.0,710.0,180,33160.0,-0.0064,5.0,10.0,,7.0,0.0,1.0,0,0,0,0
IB016804,33,Female,Amritsar,Student,213500.0,575.0,100,500.0,-0.5964,10.0,8.0,4.0,6.0,2.0,5.0,0,0,0,0
IB020755,25,Male,Madurai,Business,309200.0,702.0,34,,,13.0,23.0,1.0,5.0,0.0,2.0,0,0,1,1
IB038183,54,Female,Meerut,Self_Employed,433600.0,608.0,102,32990.0,-0.0145,9.0,9.0,,4.0,0.0,1.0,0,0,0,1
IB014680,26,Female,Amritsar,Self_Employed,,,96,31720.0,0.0212,13.0,13.0,,6.0,1.0,2.0,0,1,0,0
IB011588,69,Male,Jaipur,Salaried,623700.0,663.0,154,5570.0,-0.0752,,,2.0,,1.0,4.0,1,0,0,0
IB044350,49,Male,Patna,Self_Employed,,660.0,107,,,5.0,16.0,,12.0,0.0,1.0,1,0,0,0
IB019983,32,Female,Chennai,Salaried,673400.0,588.0,70,30560.0,-0.0414,9.0,5.0,,6.0,,2.0,1,0,1,0
IB001723,33,Male,Bengaluru,Business,,543.0,117,42620.0,0.0878,12.0,14.0,1.0,6.0,0.0,3.0,0,0,0,0
IB043447,27,Male,Thane,Self_Employed,802900.0,629.0,37,47680.0,-0.0337,11.0,11.0,2.0,6.0,0.0,4.0,0,0,0,0
IB035006,31,Male,Bhopal,Salaried,862900.0,602.0,156,36090.0,-0.0997,10.0,17.0,,6.0,1.0,2.0,0,0,1,0
IB000009,66,Female,Kolkata,Retired,354600.0,584.0,170,,,4.0,5.0,8.0,1.0,0.0,1.0,1,0,1,0
IB003811,46,Female,Jaipur,Salaried,640000.0,638.0,134,10160.0,-0.0645,7.0,9.0,3.0,6.0,2.0,3.0,0,1,0,0
IB038006,65,Female,Indore,Salaried,598900.0,668.0,128,21810.0,0.025,,,4.0,,0.0,2.0,0,0,0,1
IB017500,29,Female,Vadodara,Self_Employed,,661.0,85,63340.0,-0.1447,13.0,20.0,0.0,6.0,2.0,3.0,1,0,0,1
IB022671,59,Female,Thane,Salaried,796800.0,644.0,162,86540.0,-0.2062,8.0,6.0,,4.0,1.0,2.0,1,0,0,0
IB028766,30,Male,Hyderabad,Retired,411100.0,539.0,91,12530.0,-0.4128,9.0,13.0,4.0,4.0,0.0,,1,1,0,1
IB043192,33,Male,Kanpur,Salaried,738700.0,635.0,110,67210.0,-0.1448,5.0,17.0,2.0,6.0,0.0,6.0,0,1,1,0
IB026304,41,Male,Agra,Salaried,788800.0,637.0,186,30710.0,-0.161,10.0,11.0,1.0,9.0,6.0,,1,0,0,0
IB006961,69,Male,Meerut,Salaried,462900.0,698.0,120,31050.0,-0.1769,7.0,3.0,7.0,4.0,1.0,2.0,1,1,1,0
IB011437,28,Male,Bengaluru,Salaried,681000.0,643.0,120,77440.0,-0.0545,14.0,19.0,6.0,14.0,0.0,1.0,1,0,0,0
IB011567,36,Male,Chennai,Retired,320200.0,643.0,92,12090.0,-0.104,10.0,10.0,2.0,4.0,1.0,0.0,0,0,0,1
IB047434,65,Female,Visakhapatnam,Self_Employed,,659.0,148,170310.0,-0.0367,2.0,19.0,4.0,10.0,0.0,1.0,0,0,0,0
IB019036,71,Male,Hyderabad,Salaried,877700.0,674.0,162,9270.0,-0.6153,,,6.0,,8.0,5.0,1,0,1,0
IB042023,29,Male,Amritsar,Retired,279700.0,674.0,94,3260.0,0.079,10.0,18.0,1.0,6.0,1.0,,0,0,1,0
IB044703,38,Female,Surat,Self_Employed,,701.0,110,10980.0,0.0196,4.0,14.0,3.0,11.0,0.0,3.0,1,0,0,0
IB029670,51,Male,Varanasi,Self_Employed,,527.0,143,17900.0,-0.0699,6.0,11.0,6.0,6.0,1.0,1.0,0,0,0,0
IB023336,67,Female,Coimbatore,Salaried,894500.0,643.0,63,47140.0,0.0707,,,5.0,,1.0,4.0,1,0,1,0
IB016094,34,Male,Delhi,Salaried,853000.0,583.0,60,68110.0,-0.1095,9.0,9.0,0.0,7.0,2.0,1.0,0,0,0,0
IB003374,24,Female,Pune,Student,265200.0,584.0,58,3350.0,-0.6158,9.0,22.0,5.0,6.0,2.0,3.0,0,0,1,1
IB015460,35,Male,Kanpur,Salaried,433900.0,692.0,101,27020.0,-0.1654,4.0,14.0,5.0,6.0,2.0,,1,1,1,0
IB045338,68,Male,Ghaziabad,Salaried,837000.0,713.0,139,43720.0,-0.0916,,,7.0,,1.0,2.0,1,0,0,0
IB030266,44,Male,Agra,Retired,447600.0,709.0,203,17300.0,-0.2086,8.0,7.0,3.0,4.0,1.0,0.0,0,0,0,0
IB046058,69,Female,Mumbai,Self_Employed,,729.0,140,46610.0,-0.0233,,,2.0,,0.0,2.0,0,1,1,0
IB046221,57,Male,Nagpur,Salaried,1036500.0,606.0,132,27640.0,0.1056,2.0,17.0,3.0,5.0,5.0,3.0,1,0,1,0
IB020875,24,Male,Mumbai,Student,276300.0,641.0,48,13970.0,-0.1788,13.0,9.0,2.0,7.0,1.0,0.0,0,0,1,1
IB044507,47,Male,Thane,Retired,602100.0,628.0,136,26510.0,-0.0351,7.0,6.0,0.0,6.0,1.0,0.0,1,0,0,0
IB011921,71,Female,Lucknow,Self_Employed,,656.0,85,27840.0,0.0118,,,,,3.0,2.0,0,1,0,0
IB021470,46,Male,Hyderabad,Business,,684.0,141,183390.0,-0.0769,7.0,19.0,,10.0,0.0,2.0,0,1,0,0
IB048482,68,Female,Ranchi,Business,,674.0,138,43200.0,-0.554,,,5.0,,4.0,,1,1,1,0
IB028625,33,Female,Bengaluru,Salaried,1187700.0,620.0,117,16340.0,-0.1714,8.0,12.0,5.0,6.0,3.0,5.0,1,0,0,0
IB030360,41,Male,Ludhiana,Self_Employed,,645.0,151,63390.0,0.065,9.0,9.0,2.0,5.0,1.0,1.0,0,0,1,0
IB009461,22,Female,Pune,Self_Employed,703900.0,564.0,24,52250.0,0.0496,15.0,20.0,3.0,8.0,1.0,,0,1,0,0
IB020782,31,Male,Delhi,Salaried,1485500.0,638.0,118,135250.0,0.0357,14.0,27.0,5.0,8.0,3.0,2.0,1,1,0,0
IB036982,30,Female,Bengaluru,Salaried,662000.0,534.0,49,24970.0,0.2849,11.0,11.0,1.0,4.0,2.0,4.0,1,1,0,0
IB046524,23,Female,Bengaluru,Business,,,57,88760.0,0.0444,11.0,13.0,2.0,4.0,,4.0,1,1,1,0
IB026777,64,Male,Bengaluru,Salaried,732400.0,655.0,138,8750.0,-0.142,,,2.0,,1.0,,0,0,1,1
IB044736,50,Female,Ludhiana,Salaried,804400.0,712.0,124,55060.0,0.0206,5.0,10.0,6.0,3.0,0.0,,1,0,0,0
IB009854,24,Female,Kolkata,Business,,,35,139910.0,-0.163,9.0,11.0,3.0,6.0,1.0,2.0,1,0,0,0
IB040868,27,Female,Ahmedabad,Salaried,529400.0,622.0,70,23460.0,0.0609,19.0,11.0,4.0,8.0,3.0,3.0,1,1,0,1
IB028115,51,Female,Bengaluru,Student,174600.0,701.0,158,,,6.0,11.0,3.0,3.0,0.0,1.0,0,0,1,0
IB046845,39,Male,Howrah,Self_Employed,,705.0,132,35510.0,-0.4481,5.0,15.0,,3.0,2.0,4.0,0,0,0,0
IB029054,32,Female,Bengaluru,Self_Employed,1529300.0,620.0,127,130360.0,-0.0562,9.0,18.0,3.0,14.0,2.0,,1,0,1,0
IB022805,63,Female,Bengaluru,Salaried,925800.0,673.0,169,16640.0,0.0699,1.0,6.0,8.0,2.0,1.0,0.0,0,0,0,0
IB015559,30,Female,Lucknow,Retired,312900.0,532.0,64,18910.0,0.0895,5.0,11.0,5.0,4.0,3.0,3.0,1,0,0,0
IB045041,55,Female,Chennai,Student,224100.0,597.0,114,4770.0,-0.2577,4.0,9.0,4.0,0.0,1.0,4.0,1,1,0,0
IB039141,49,Male,Surat,Retired,468100.0,658.0,179,,,6.0,17.0,5.0,5.0,,2.0,1,1,1,0
IB046986,23,Male,Guwahati,Student,143100.0,555.0,60,1180.0,-0.0119,8.0,14.0,2.0,5.0,,2.0,0,1,0,0
IB003742,42,Female,Thane,Retired,497600.0,545.0,185,41260.0,-0.0614,13.0,6.0,2.0,3.0,2.0,3.0,0,0,1,0
IB033984,32,Male,Chennai,Business,723900.0,663.0,72,67750.0,-0.1109,12.0,8.0,1.0,8.0,0.0,1.0,0,1,0,0
IB009865,36,Female,Mumbai,Salaried,1001500.0,718.0,149,31080.0,0.0691,10.0,20.0,2.0,9.0,3.0,3.0,0,0,0,0
IB033551,47,Male,Bengaluru,Self_Employed,,690.0,132,31740.0,0.0944,5.0,7.0,4.0,3.0,2.0,4.0,1,0,0,0
IB049670,29,Male,Delhi,Self_Employed,,642.0,75,,,8.0,18.0,1.0,9.0,7.0,6.0,0,1,0,1
IB033661,27,Male,Hyderabad,Salaried,439500.0,576.0,83,,,9.0,13.0,3.0,1.0,0.0,1.0,0,0,0,1
IB030604,26,Male,Thane,Self_Employed,837200.0,620.0,4,93570.0,-0.0696,16.0,16.0,4.0,5.0,1.0,,0,0,0,0
IB007596,62,Female,Bhopal,Salaried,767700.0,672.0,154,29490.0,-0.0187,5.0,9.0,5.0,2.0,1.0,1.0,1,0,1,0
IB022665,32,Female,Delhi,Business,955200.0,638.0,80,118350.0,0.0019,12.0,11.0,4.0,3.0,2.0,1.0,1,1,0,0
IB045704,23,Male,Chennai,Business,,596.0,38,57560.0,0.0939,10.0,17.0,1.0,12.0,0.0,1.0,1,0,1,0
IB033441,49,Female,Ahmedabad,Salaried,625000.0,592.0,220,20020.0,-0.131,6.0,7.0,10.0,1.0,0.0,1.0,0,0,0,0
IB000833,47,Male,Kolkata,Salaried,408200.0,624.0,163,19300.0,-0.4379,8.0,6.0,2.0,3.0,2.0,1.0,1,0,0,1
IB028736,59,Male,Nagpur,Self_Employed,1060500.0,652.0,101,109960.0,-0.0511,3.0,18.0,5.0,9.0,0.0,2.0,1,0,0,0
IB048161,41,Female,Hyderabad,Self_Employed,,762.0,193,75010.0,-0.1337,5.0,14.0,6.0,7.0,1.0,0.0,0,1,0,0
IB022566,59,Female,Chandigarh,Self_Employed,,663.0,132,12310.0,-0.4605,14.0,9.0,1.0,5.0,4.0,3.0,1,0,1,0
IB045902,40,Female,Chennai,Student,181800.0,675.0,184,,,7.0,16.0,3.0,8.0,1.0,2.0,1,1,0,0
IB020039,34,Female,Guwahati,Salaried,1034200.0,657.0,105,106910.0,0.0357,2.0,9.0,2.0,7.0,,5.0,1,1,1,0
IB006008,32,Male,Vadodara,Salaried,481600.0,607.0,57,,,12.0,15.0,2.0,3.0,,4.0,0,0,0,1
IB049175,68,Female,Chennai,Retired,274800.0,677.0,151,12210.0,-0.0063,,,2.0,,0.0,1.0,1,0,0,0
IB005211,53,Female,Ludhiana,Salaried,625600.0,633.0,108,,,5.0,4.0,3.0,4.0,3.0,3.0,0,0,0,0
IB012805,50,Female,Chennai,Self_Employed,,655.0,98,119020.0,-0.1083,8.0,5.0,5.0,4.0,1.0,0.0,1,0,1,0
IB039942,34,Male,Delhi,Salaried,1222200.0,695.0,116,123990.0,-0.0963,15.0,17.0,3.0,4.0,2.0,3.0,1,1,1,0
IB009773,55,Male,Pimpri-Chinchwad,Salaried,926900.0,760.0,179,23420.0,-0.0731,9.0,12.0,3.0,5.0,1.0,0.0,0,1,1,0
IB026830,36,Male,Pimpri-Chinchwad,Salaried,429600.0,510.0,119,34770.0,0.0665,5.0,18.0,1.0,7.0,1.0,5.0,1,1,0,0
IB033748,59,Male,Hyderabad,Business,1551000.0,689.0,134,96220.0,-0.0258,9.0,14.0,,7.0,1.0,4.0,0,1,1,0
IB024270,70,Male,Thane,Retired,301400.0,579.0,135,20450.0,0.145,1.0,3.0,5.0,4.0,1.0,2.0,0,0,0,0
IB011876,62,Female,Chennai,Salaried,1238400.0,745.0,168,114440.0,-0.1006,6.0,23.0,9.0,9.0,4.0,3.0,0,0,0,0
IB035656,37,Female,Delhi,Student,252400.0,657.0,105,14800.0,-0.0575,10.0,9.0,,5.0,1.0,3.0,0,0,1,0
IB000754,65,Male,Jaipur,Salaried,780000.0,642.0,154,55840.0,-0.1269,,,2.0,,1.0,0.0,0,0,0,0
IB049683,25,Male,Pune,Salaried,391100.0,,6,13740.0,-0.0952,6.0,20.0,2.0,10.0,,2.0,0,0,0,0
IB016258,33,Male,Ludhiana,Salaried,714000.0,612.0,110,13940.0,-0.0685,7.0,17.0,,5.0,0.0,2.0,0,1,1,0
IB003951,42,Male,Patna,Salaried,608000.0,639.0,121,23840.0,-0.026,7.0,14.0,1.0,3.0,1.0,1.0,0,0,1,0
IB034810,21,Male,Coimbatore,Salaried,556500.0,568.0,36,60940.0,0.0741,10.0,16.0,4.0,7.0,2.0,4.0,1,0,0,0
IB026446,41,Female,Vadodara,Student,206300.0,657.0,93,5380.0,0.0236,9.0,11.0,3.0,3.0,2.0,5.0,0,1,0,0
IB019408,35,Male,Surat,Retired,368800.0,635.0,112,30630.0,-0.1678,11.0,12.0,2.0,3.0,1.0,2.0,0,0,0,0
IB030092,67,Female,Bengaluru,Business,2878000.0,870.0,186,75510.0,-0.0752,,,,,0.0,2.0,1,0,1,0
IB003086,70,Female,Delhi,Salaried,499900.0,658.0,131,,,3.0,5.0,5.0,4.0,2.0,2.0,0,0,1,0
IB018805,64,Male,Vadodara,Salaried,966400.0,732.0,127,,,,,9.0,,1.0,2.0,1,1,1,0
IB010217,32,Female,Patna,Salaried,1013100.0,700.0,118,29000.0,0.0095,6.0,20.0,2.0,6.0,2.0,2.0,0,0,0,0
IB047323,27,Male,Howrah,Student,190800.0,558.0,62,6890.0,-0.0903,14.0,18.0,3.0,4.0,2.0,1.0,1,0,0,1
IB011500,54,Female,Ahmedabad,Salaried,486700.0,672.0,92,20150.0,-0.1153,4.0,4.0,7.0,4.0,2.0,3.0,0,1,0,0
IB005307,69,Male,Mumbai,Salaried,738800.0,651.0,161,14730.0,-0.0797,,,9.0,,1.0,3.0,0,0,0,0
IB007305,25,Male,Noida,Self_Employed,813300.0,,84,71690.0,-0.1052,12.0,15.0,3.0,10.0,0.0,1.0,0,1,0,0
IB043779,66,Female,Pune,Self_Employed,,697.0,159,73760.0,-0.0876,4.0,4.0,8.0,1.0,0.0,4.0,1,1,1,0
IB005533,38,Female,Thane,Self_Employed,2197900.0,742.0,193,329750.0,-0.0037,13.0,12.0,2.0,12.0,1.0,0.0,0,1,0,0
IB013405,58,Male,Rajkot,Salaried,1227900.0,666.0,160,27090.0,-0.5823,4.0,16.0,7.0,13.0,,2.0,0,0,0,0
IB013139,58,Female,Vadodara,Retired,587700.0,686.0,136,26000.0,0.036,9.0,13.0,4.0,6.0,0.0,1.0,0,0,0,0
IB038218,47,Male,Mumbai,Salaried,654500.0,589.0,119,5860.0,0.123,7.0,11.0,3.0,6.0,1.0,2.0,1,1,0,0
IB032558,71,Male,Kolkata,Salaried,1111200.0,651.0,136,4100.0,0.1356,,,3.0,,1.0,4.0,0,0,1,0
IB012337,66,Male,Mysuru,Student,248700.0,671.0,177,13830.0,-0.0595,,,4.0,,2.0,2.0,0,1,0,0
IB009408,40,Male,Delhi,Business,1915500.0,659.0,173,106720.0,-0.1786,11.0,13.0,5.0,10.0,1.0,3.0,0,0,0,0
IB002920,69,Male,Pune,Salaried,494700.0,703.0,144,30770.0,0.0518,,,2.0,,0.0,2.0,1,0,0,1
IB014751,30,Male,Surat,Salaried,843300.0,670.0,89,49000.0,-0.0195,2.0,19.0,,5.0,,3.0,1,0,1,0
IB029342,40,Female,Chennai,Salaried,553900.0,636.0,130,59800.0,0.0237,6.0,12.0,7.0,6.0,0.0,1.0,1,0,0,0
IB019733,60,Male,Chennai,Salaried,728000.0,713.0,175,73780.0,0.0307,5.0,11.0,3.0,1.0,1.0,,0,0,1,1
IB009083,64,Male,Faridabad,Retired,368600.0,622.0,104,,,3.0,8.0,5.0,3.0,1.0,2.0,1,0,0,0
IB012675,60,Male,Mumbai,Retired,329100.0,688.0,156,7190.0,-0.2735,9.0,2.0,6.0,1.0,0.0,1.0,0,0,1,1
IB006705,37,Male,Pune,Salaried,664800.0,624.0,141,,,9.0,11.0,0.0,5.0,0.0,2.0,0,0,0,0
IB009857,59,Male,Ludhiana,Salaried,835300.0,676.0,124,81040.0,-0.1406,10.0,13.0,,2.0,0.0,0.0,0,1,0,0
IB013739,46,Male,Meerut,Salaried,709400.0,680.0,85,,,13.0,8.0,5.0,2.0,1.0,1.0,1,0,1,0
IB020937,43,Male,Nashik,Self_Employed,,671.0,143,95040.0,-0.0558,9.0,10.0,3.0,6.0,2.0,2.0,0,1,1,0
IB003465,50,Male,Visakhapatnam,Retired,455800.0,521.0,107,,,5.0,8.0,2.0,2.0,4.0,6.0,0,0,0,1
IB048409,44,Female,Nagpur,Business,,714.0,149,49300.0,-0.0302,9.0,19.0,6.0,4.0,4.0,3.0,1,1,0,0
IB040476,23,Female,Lucknow,Business,1621300.0,,60,,,8.0,20.0,3.0,8.0,1.0,1.0,0,1,0,0
IB004120,35,Female,Ahmedabad,Self_Employed,,691.0,105,80840.0,0.0453,6.0,15.0,,15.0,0.0,2.0,0,0,1,0
IB010422,59,Male,Jaipur,Salaried,553100.0,690.0,103,21030.0,-0.1061,4.0,6.0,6.0,3.0,0.0,2.0,0,0,0,1
IB045941,48,Male,Kochi,Business,652900.0,518.0,102,37720.0,-0.044,9.0,10.0,2.0,5.0,2.0,3.0,1,1,0,0
IB016526,49,Female,Madurai,Salaried,476300.0,769.0,127,31210.0,-0.069,9.0,6.0,1.0,4.0,2.0,1.0,1,0,0,0
IB028213,60,Male,Pune,Salaried,593100.0,615.0,124,7910.0,-0.1287,6.0,3.0,4.0,3.0,3.0,6.0,0,0,0,0
IB003886,27,Female,Faridabad,Retired,292100.0,617.0,30,23560.0,-0.1731,16.0,23.0,4.0,5.0,0.0,3.0,0,0,0,0
IB023918,44,Male,Madurai,Self_Employed,,665.0,90,21440.0,0.0438,13.0,10.0,0.0,4.0,1.0,0.0,0,0,0,1
IB034023,29,Male,Chandigarh,Salaried,1056400.0,628.0,125,64440.0,0.1129,19.0,25.0,2.0,8.0,4.0,3.0,0,1,0,0
IB035201,68,Female,Pune,Retired,330900.0,668.0,123,,,2.0,8.0,4.0,1.0,0.0,2.0,1,0,0,0
IB039684,60,Female,Mumbai,Self_Employed,,700.0,145,65010.0,-0.0184,4.0,17.0,6.0,14.0,3.0,3.0,1,0,0,0
IB002811,53,Male,Indore,Salaried,706400.0,621.0,178,70650.0,0.1936,5.0,7.0,4.0,1.0,0.0,,1,0,0,0
IB013234,46,Male,Mysuru,Retired,322800.0,662.0,146,5720.0,-0.0379,3.0,9.0,,4.0,0.0,5.0,0,0,1,0
IB026768,51,Male,Lucknow,Salaried,1068000.0,700.0,145,,,7.0,12.0,4.0,7.0,0.0,0.0,0,0,0,0
IB047876,32,Male,Hyderabad,Salaried,577000.0,645.0,88,4930.0,0.1633,3.0,14.0,4.0,8.0,1.0,3.0,0,0,0,0
IB040395,21,Female,Bengaluru,Student,178300.0,506.0,1,8720.0,-0.1134,7.0,17.0,5.0,2.0,0.0,2.0,0,0,1,1
IB010945,42,Male,Chennai,Salaried,412600.0,625.0,148,23740.0,-0.0772,11.0,14.0,,3.0,1.0,,1,0,0,0
IB001044,66,Female,Chennai,Self_Employed,1789700.0,677.0,129,126490.0,0.2035,6.0,14.0,8.0,13.0,1.0,1.0,1,1,1,0
IB039236,71,Female,Pune,Salaried,1053500.0,724.0,198,96640.0,-0.1426,3.0,21.0,2.0,6.0,1.0,2.0,1,1,0,0
IB042962,59,Female,Kolkata,Salaried,835300.0,638.0,125,31120.0,-0.1096,3.0,6.0,5.0,3.0,1.0,1.0,1,1,1,0
IB023738,24,Female,Surat,Student,204900.0,,66,6720.0,0.0965,7.0,10.0,2.0,8.0,0.0,1.0,0,0,0,1
IB015283,34,Female,Lucknow,Salaried,983600.0,690.0,139,86240.0,-0.1176,10.0,13.0,4.0,9.0,1.0,0.0,0,0,0,0
IB011281,25,Male,Bengaluru,Salaried,575900.0,,84,,,6.0,19.0,2.0,5.0,0.0,4.0,0,0,0,0
IB028532,59,Male,Surat,Salaried,348900.0,573.0,91,9020.0,0.191,9.0,4.0,8.0,7.0,1.0,2.0,1,1,0,0
IB003274,64,Male,Vadodara,Salaried,433400.0,653.0,143,3090.0,0.0662,,,6.0,,0.0,3.0,0,0,0,1
IB021281,30,Male,Navi Mumbai,Business,,600.0,76,35120.0,-0.1328,7.0,13.0,0.0,3.0,0.0,2.0,1,1,1,0
IB047008,50,Male,Mumbai,Salaried,770300.0,685.0,149,90070.0,0.0978,6.0,8.0,4.0,3.0,1.0,0.0,0,0,1,0
IB023489,68,Female,Kolkata,Salaried,954000.0,620.0,98,57940.0,-0.0562,,,5.0,,1.0,0.0,0,1,1,0
IB032620,53,Female,Hyderabad,Salaried,655200.0,602.0,177,81880.0,-0.1076,8.0,8.0,4.0,8.0,0.0,1.0,0,1,1,0
IB017528,51,Female,Howrah,Salaried,929100.0,565.0,87,76800.0,-0.074,7.0,5.0,10.0,7.0,0.0,1.0,0,0,0,0
IB021500,49,Female,Srinagar,Business,,688.0,147,65000.0,-0.1648,6.0,12.0,3.0,8.0,1.0,4.0,1,1,0,0
IB039449,52,Male,Bhopal,Business,2882100.0,795.0,189,230550.0,-0.0019,10.0,19.0,2.0,11.0,1.0,,0,0,0,0
IB027322,52,Male,Madurai,Retired,534100.0,648.0,174,26960.0,0.3532,5.0,8.0,8.0,5.0,2.0,4.0,1,0,0,0
IB034914,45,Female,Patna,Salaried,740800.0,748.0,182,,,6.0,12.0,,5.0,,3.0,0,0,0,0
IB029260,28,Female,Bengaluru,Salaried,540300.0,591.0,47,58210.0,0.0249,6.0,10.0,4.0,4.0,2.0,3.0,1,0,0,0
IB014384,42,Male,Madurai,Business,1106600.0,716.0,132,69970.0,-0.1621,11.0,10.0,3.0,10.0,1.0,2.0,1,0,0,0
IB009862,69,Male,Mumbai,Salaried,1123800.0,800.0,114,81510.0,0.1151,5.0,16.0,6.0,9.0,2.0,5.0,1,1,0,0
IB033874,60,Male,Guwahati,Salaried,999400.0,707.0,134,49170.0,-0.1659,2.0,8.0,5.0,2.0,1.0,,0,0,0,0
IB041757,32,Male,Nagpur,Self_Employed,1232100.0,649.0,115,45490.0,-0.023,5.0,18.0,6.0,10.0,0.0,0.0,0,0,1,0
IB002669,27,Female,Agra,Self_Employed,,575.0,70,66790.0,-0.0936,17.0,24.0,7.0,8.0,1.0,,1,0,1,0
IB046126,64,Male,Delhi,Self_Employed,,727.0,152,87760.0,-0.138,4.0,7.0,8.0,6.0,1.0,3.0,0,0,0,0
IB036161,56,Female,Delhi,Salaried,884900.0,719.0,152,62140.0,-0.169,8.0,7.0,4.0,5.0,3.0,,1,0,0,0
IB045578,65,Male,Hyderabad,Self_Employed,,643.0,115,62610.0,-0.1163,3.0,13.0,3.0,9.0,1.0,1.0,1,0,0,0
IB004193,30,Male,Nashik,Salaried,1067900.0,598.0,123,66410.0,-0.1079,15.0,20.0,6.0,16.0,1.0,2.0,0,0,1,0
IB027879,53,Male,Chennai,Salaried,427100.0,637.0,141,5770.0,0.0254,10.0,9.0,2.0,2.0,0.0,2.0,0,0,1,1
IB009295,45,Female,Chennai,Business,2480600.0,708.0,155,,,8.0,18.0,,9.0,0.0,,1,0,0,0
IB027302,44,Female,Faridabad,Self_Employed,,715.0,106,165160.0,0.0271,10.0,13.0,3.0,2.0,3.0,2.0,1,1,0,0
IB002020,40,Female,Amritsar,Salaried,1240400.0,662.0,172,56280.0,0.0895,11.0,20.0,7.0,13.0,,1.0,1,1,0,0
IB007849,43,Male,Pune,Self_Employed,779000.0,606.0,174,28300.0,0.001,12.0,15.0,1.0,9.0,1.0,5.0,1,0,0,0
IB000653,52,Female,Jaipur,Salaried,1054600.0,720.0,135,102550.0,-0.1693,4.0,14.0,5.0,12.0,1.0,,1,1,0,0
IB000365,71,Female,Jaipur,Salaried,1614600.0,778.0,177,117410.0,-0.0792,,,,,1.0,,0,0,0,0
IB006307,21,Male,Chandigarh,Business,,,36,116100.0,-0.0086,19.0,15.0,3.0,5.0,0.0,1.0,1,0,1,1
IB001502,67,Male,Ahmedabad,Salaried,530800.0,689.0,163,,,,,6.0,,,,1,0,0,0
IB012704,34,Female,Mumbai,Salaried,1053800.0,593.0,68,,,10.0,25.0,1.0,8.0,2.0,3.0,0,0,0,0
IB005068,37,Male,Lucknow,Salaried,503900.0,678.0,147,31900.0,0.0515,9.0,19.0,4.0,5.0,4.0,4.0,0,1,0,0
IB012673,22,Female,Bhopal,Salaried,854000.0,590.0,48,29170.0,-0.1209,10.0,14.0,2.0,4.0,,2.0,1,0,0,0
IB007456,29,Female,Ranchi,Retired,472300.0,587.0,50,36160.0,-0.4593,14.0,19.0,,7.0,,2.0,1,0,1,1
IB016401,36,Female,Delhi,Salaried,385000.0,671.0,167,11610.0,-0.046,9.0,15.0,3.0,8.0,0.0,,0,0,0,0
IB040022,67,Female,Bengaluru,Retired,217300.0,625.0,115,1050.0,-0.0316,6.0,3.0,5.0,3.0,1.0,2.0,0,0,1,0
IB009999,23,Male,Pune,Salaried,463700.0,592.0,8,,,14.0,15.0,2.0,6.0,0.0,1.0,0,0,0,0
IB008366,53,Female,Vadodara,Student,210000.0,602.0,89,4960.0,-0.1883,8.0,12.0,7.0,3.0,2.0,3.0,0,0,0,1
IB033221,37,Male,Bengaluru,Business,,678.0,116,103180.0,0.0196,13.0,14.0,2.0,6.0,1.0,0.0,1,0,1,0
IB017977,61,Male,Delhi,Business,3217700.0,750.0,151,178590.0,-0.0215,8.0,15.0,4.0,9.0,3.0,6.0,1,1,0,0
IB011989,28,Female,Mumbai,Business,,663.0,87,15200.0,-0.4305,15.0,24.0,5.0,15.0,1.0,0.0,1,0,0,0
IB013765,42,Female,Hyderabad,Student,201800.0,621.0,141,3950.0,0.0281,6.0,9.0,,3.0,3.0,2.0,0,0,1,0
IB018684,71,Male,Chennai,Student,127900.0,616.0,116,930.0,0.1468,,,4.0,,0.0,2.0,1,1,0,0
